id,institution_type,name,address,postal_code,state,status,source_file,Name of the college,Affiliated To University,College address,District,State,Year of Estb.,Teaching Upto,Govt or Non Govt,Aided or Unaided,unique_id,latitude,longitude,address_quality,geocoding_priority
217.0,Private,Khaja Bandanawaz University,"Admin Block, Rauza-i Buzurg, Kalaburagi, District nan, Karnataka",585104,Karnataka,2(f),Private Uni.csv,,,,,,,,,,Private_411,,,80,2
218.0,Private,Khongnangthaba University,"Khurai Konsam leikai, Imphal East District rict, District nan, Manipur",795010,Manipur,2(f),Private Uni.csv,,,,,,,,,,Private_412,,,80,2
219.0,Private,Kishkinda University,"City Campus, Ballari Business College, Siruguppa Road, Ballari, District nan, Karnataka",583103,Karnataka,2(f),Private Uni.csv,,,,,,,,,,Private_413,,,80,2
220.0,Private,KLE Technological University,"B.V. Bhoomarddi College Campus, Vidyanagar, Hubballi, District nan, Karnataka",580031,Karnataka,2(f) & 12(B),Private Uni.csv,,,,,,,,,,Private_414,,,80,2
221.0,Private,KREA University,"Appaiahpalem, Central Expressway, Sri City, District nan, Andhra Pradesh",517646,Andhra Pradesh,2(f),Private Uni.csv,,,,,,,,,,Private_415,,,80,2
222.0,Private,Krishnaguru Adhyatmik Visvavidyalaya,"Nasatra, Barpeta, District nan, Assam",781307,Assam,2(f),Private Uni.csv,,,,,,,,,,Private_416,,,80,2
223.0,Private,Lakulish Yoga University,"Lotus View, Opp. Nirma University, S.G. Highway, Chharodi, Ahmedabad, District nan, Gujarat",382481,Gujarat,2(f),Private Uni.csv,,,,,,,,,,Private_417,,,80,2
224.0,Private,Lamrin Tech Skills University,"Chandigarh- Jalandhar NH 344A, 40 KM from Chandigarh and 5km from Ropar on Chandigarh-Ropar-Jalandhar National Highway District rict Shaheed Bhagat Singh Nagar, District nan, Punjab",144533,Punjab,2(f),Private Uni.csv,,,,,,,,,,Private_418,,,80,2
225.0,Private,LNCT University,"JK Town Sarvadharam C sector, Kolar Road, Bhopal, District nan, Madhya Pradesh",462024,Madhya Pradesh,2(f),Private Uni.csv,,,,,,,,,,Private_419,,,80,2
226.0,Private,LNCT Vidhyapeeth University,"LANCT Campus, Village age-Kanadiya, Kanadiya Road, Indore, District nan, Madhya Pradesh",452016,Madhya Pradesh,2(f),Private Uni.csv,,,,,,,,,,Private_420,,,80,2
227.0,Private,Lok Jagruti Kendra University,"FP No. 74, TPS No. 86, Sarkhej-okaf-Fatewadi, Makrba, District Ahmedabad, PIN: 100113, District nan, Gujarat",100113,Gujarat,2(f),Private Uni.csv,,,,,,,,,,Private_421,,,100,1
228.0,Private,Lokbharti University for Rural Innovation,"At. Sanosara, Ta. SihorDist.- Bhavnagar, District nan, Gujarat",364230,Gujarat,2(f),Private Uni.csv,,,,,,,,,,Private_422,,,80,2
229.0,Private,Lords University,"Alwar-Tijara-Delhi Highway, Chikani, Alwar, District nan, Rajasthan",,Rajasthan,2(f),Private Uni.csv,,,,,,,,,,Private_423,,,80,2
230.0,Private,Lovely Professional University,"Jalandhar-Delhi G.T. Road, Phagwara, District t. Kapurthala, Punjab - 144411Ludhiana, PhagwaraDistt. Kappurthala, PIN: 144411, District nan",144411,Punjab,2(f),Private Uni.csv,,,,,,,,,,Private_424,,,100,1
231.0,Private,M. K. University,"Hanumanpura, Matarvadi Patan, District nan, Gujarat",384265,Gujarat,2(f),Private Uni.csv,,,,,,,,,,Private_425,,,80,2
232.0,Private,M.S. Ramaiah University of Applied Sciences,"University House, Gnanagangothri Campus, New BEL Road, M S R Nagar, Bangalore, Karnataka, INDIA - 560 054M S R Nagar, Bangalore",560054,Karnataka,2(f),Private Uni.csv,,,,,,,,,,Private_426,,,60,3
233.0,Private,M.V.N. University,"74 KM Stone, NH-2, Delhi-Agra Highway, Palwal Haryana - 121105Delhi-Agra Highway, Palwal, PIN: 121105, District nan",121105,Haryana,2(f),Private Uni.csv,,,,,,,,,,Private_427,,,100,1
234.0,Private,Madhav University,"Madhav Hills, Opp. Banas Bridge TollNH -14, Abu RoadDistrict - Sirohi, District nan, Rajasthan",,Rajasthan,2(f),Private Uni.csv,,,,,,,,,,Private_428,,,80,2
235.0,Private,Madhyanchal Professional University,"Patel Group of Institutions Campus, Ratibad, Bhopal, District nan, Madhya Pradesh",462044,Madhya Pradesh,2(f),Private Uni.csv,,,,,,,,,,Private_429,,,80,2
236.0,Private,Maganbhai Adenwala Mahagujarat University,"I.S. Ayurved Mahavidyalaya, College Road, Nadiad, District nan, Gujarat",387001,Gujarat,2(f),Private Uni.csv,,,,,,,,,,Private_430,,,80,2
237.0,Private,Mahakaushal University,"Anthakheda, Chargawan Road, Tilwara, Jabalpur, District nan, Madhya Pradesh",482003,Madhya Pradesh,2(f),Private Uni.csv,,,,,,,,,,Private_431,,,80,2
238.0,Private,Mahapurusha Srimanta Sankaradeva Viswavidyalaya,"Srimanta Sankaradeva Sangha Complex, Haladhar Bhuyan Path, Kalongpar, Nagaon, District nan, Assam",782001,Assam,2(f),Private Uni.csv,,,,,,,,,,Private_432,,,80,2
239.0,Private,Maharaj Vinayak Global University,"Dhand, Amer, Jaipur, District nan, Rajasthan",,Rajasthan,2(f),Private Uni.csv,,,,,,,,,,Private_433,,,80,2
240.0,Private,Maharaja Agrasen Himalayan Garhwal University,"Dhaid Gaon, Shiv NagarBlock PokhraDistt. Pauri Garhwal, District nan, Uttarakhand",246169,Uttarakhand,2(f),Private Uni.csv,,,,,,,,,,Private_434,,,80,2
241.0,Private,Maharaja Agrasen University,"Atal Shiksha Kunj Village age kalujhanda, Baddi District t. Solannear Barotiwala, Tehsil sil-Baddi, District t. Sonal, District nan, Himachal Pradesh",174103,Himachal Pradesh,2(f),Private Uni.csv,,,,,,,,,,Private_435,,,80,2
242.0,Private,Maharashtra Institute of Technology University of Meghalaya(Formerly University of Technology & Management),"Present Office Nongshiliang, Nongthymmai, SHilong, MeghalayaUpcoming Permanent Campus Mawkashiang, village-Umroh, Shillong., District nan",793014,Meghalaya,2(f),Private Uni.csv,,,,,,,,,,Private_436,,,80,2
243.0,Private,"Maharishi Arvind University, Jaipur","Mundiaramsar, Near Bindayaka Industrial Area, Jaipur, District nan, Rajasthan",302012,Rajasthan,2(f),Private Uni.csv,,,,,,,,,,Private_437,,,80,2
244.0,Private,Maharishi Mahesh Yogi Vedic Vishwavidyalaya,"Village age-Karaundi, Post Office-Mahner, Tehsil sil-Dheemarkheda, City-Dheemarkheda, District rict-Katni, District nan, Madhya Pradesh",483332,Madhya Pradesh,2(f),Private Uni.csv,,,,,,,,,,Private_438,,,80,2
245.0,Private,Maharishi Markandeshwar University,"Village age Laddo, Sultanpur Road, Post Office Kumarhatti, District t. Solan-HPSolan NULL, District nan, Himachal Pradesh",173229,Himachal Pradesh,2(f),Private Uni.csv,,,,,,,,,,Private_439,,,80,2
246.0,Private,Maharishi Markandeshwar University,"Institutional Area, Village age Sadopur, Ambala- Chandigarh Highway, Ambala, District nan, Haryana",134007,Haryana,2(f),Private Uni.csv,,,,,,,,,,Private_440,,,80,2
247.0,Private,Maharishi University of Information Technology,"Maharishi Bal Vidya Mandir University CampusSitapur Road, Post-DiburiaLucknow, District nan, Uttar Pradesh",226020,Uttar Pradesh,2(f),Private Uni.csv,,,,,,,,,,Private_441,,,80,2
248.0,Private,Maharishi University of Management and Technology,"Maharishi Road, Post Box No. - 10, Mangla, Bilaspur, District nan, Chhattisgarh",,Chhattisgarh,2(f),Private Uni.csv,,,,,,,,,,Private_442,,,80,2
249.0,Private,Mahatama Gandhi University,"13th Mile, G S RoadKanapara, District t. Ri-Bhoi, District nan, Meghalaya",793101,Meghalaya,2(f),Private Uni.csv,,,,,,,,,,Private_443,,,80,2
250.0,Private,Mahatma Gandhi University of Medical Sciences & Technology,"RIICO Institutional Area, Sitapur, Tonk Road, Jaipur-302 022 Rajasthan, District nan",,Rajasthan,2(f),Private Uni.csv,,,,,,,,,,Private_444,,,80,2
251.0,Private,Mahatma Jyoti Rao Phoole University,"SP-2 3, Kant Kalwar, RIICO Industrial Area, NH-8 Near Achrol, Jaipur, District nan, Rajasthan",,Rajasthan,2(f),Private Uni.csv,,,,,,,,,,Private_445,,,80,2
252.0,Private,Mahaveer University,"Pohali, Sardhana Road, Meerut, District nan, Uttar Pradesh",250341,Uttar Pradesh,2(f),Private Uni.csv,,,,,,,,,,Private_446,,,80,2
253.0,Private,Mahayogi Gorakhnath University Gorakhpur,"Arogya Dham, Balapur Road, Sonbarsa, District t-Gorakhpur, District nan, Uttar Pradesh",237007,Uttar Pradesh,2(f),Private Uni.csv,,,,,,,,,,Private_447,,,80,2
254.0,Private,Mahindra University,"At Bahadurpally V, Qudbullapur Mandal, Madchal Malkajgiri, District nan, Telangana",,Telangana,2(f),Private Uni.csv,,,,,,,,,,Private_448,,,80,2
255.0,Private,Major S. D. Singh University,"Bhojpur, Kanpur Road, Fatehgarh, Farrukhabad, District nan, Uttar Pradesh",209749,Uttar Pradesh,2(f),Private Uni.csv,,,,,,,,,,Private_449,,,80,2
256.0,Private,Malla Reddy University,"Maisammaguda, Dhulapally, Post via Kompally, Medchal- Malkajgiri District rict, District nan, Telangana",500014,Telangana,2(f),Private Uni.csv,,,,,,,,,,Private_450,,,80,2
257.0,Private,Malwanchal University,"Index City, NH-59A, Nemawar Road, Near Khundel, District rict-Indore, District nan, Madhya Pradesh",452016,Madhya Pradesh,2(f),Private Uni.csv,,,,,,,,,,Private_451,,,80,2
258.0,Private,Manav Bharti University,"Village age - Laddo, Post OfficeSultanpur, Tehsil sil District t, Solan, District nan, Himachal Pradesh",,Himachal Pradesh,2(f),Private Uni.csv,,,,,,,,,,Private_452,,,80,2
259.0,Private,Manav Rachna University,"Sector-43, Aravalli Hills, Delhi-Surajkund Road, FaridabadDelhi-Surajkund Road, Faridabad, District nan, Haryana",121001,Haryana,2(f),Private Uni.csv,,,,,,,,,,Private_453,,,80,2
260.0,Private,Mandsaur University,"Mahow Neemuch bypass, Rewas Devda, Road, MandsaurSh-31, Mandsaur, District nan, Madhya Pradesh",458001,Madhya Pradesh,2(f),Private Uni.csv,,,,,,,,,,Private_454,,,80,2
261.0,Private,Mangalayatan University,"NH-30, Mandla Road, Near Shrda Devi Mandir, Richai-Barela, Jabalpur, District nan, Madhya Pradesh",483001,Madhya Pradesh,2(f),Private Uni.csv,,,,,,,,,,Private_455,,,80,2
262.0,Private,Mangalayatan University,"Extended NCR, 33rd MilestoneMathura-Aligarh HighwayBeswan Aligarh, District nan, Uttar Pradesh",,Uttar Pradesh,2(f),Private Uni.csv,,,,,,,,,,Private_456,,,80,2
263.0,Private,Manipal University,"Manipal University Jaipur, Dehmi Kalan, Off Jaipur-Ajmer Expressway, Jaipur, Raj. Rajasthan .Jaipur-Ajmer ExpressJaipur, PIN: 303007, District nan",303007,Rajasthan,2(f),Private Uni.csv,,,,,,,,,,Private_457,,,100,1
264.0,Private,Manipur International University,"MIU Place, Ghari, Airport RoadImphal, District nan, Manipur",795140,Manipur,2(f),Private Uni.csv,,,,,,,,,,Private_458,,,80,2
265.0,Private,Mansarovar Global University,"Village age Gadia and Ratnakhedi, Block-BilkisganjSehore, District nan, Madhya Pradesh",,Madhya Pradesh,2(f),Private Uni.csv,,,,,,,,,,Private_459,,,80,2
266.0,Private,Martin Luther Christian University,"Block 1, Dongktieh, Nongrah, Shillong, Meghalaya 793006Nongrah, Shillong, Meghalaya, PIN: 793006, District nan",793006,Meghalaya,2(f),Private Uni.csv,,,,,,,,,,Private_460,,,100,1
267.0,Private,Marwadi University,"Rajkot- Morbi HIghway, Near Gauridad, RajkotRajkot, District nan, Gujarat",360003,Gujarat,2(f),Private Uni.csv,,,,,,,,,,Private_461,,,80,2
268.0,Private,Mata Gujri University,"Purabpali Roa, Kishangunj, District nan, Bihar",855107,Bihar,2(f),Private Uni.csv,,,,,,,,,,Private_462,,,80,2
269.0,Private,MATS University,"Aarang Kharora Highway, Aarang, District rict Raipur, District nan, Chhattisgarh",493441,Chhattisgarh,2(f),Private Uni.csv,,,,,,,,,,Private_463,,,80,2
270.0,Private,Maulana Azad University,"Village age - Bujhawar, Tehsil sil Luni, Jodhpur - Raj.Jodhpur, PIN: 342802, District nan, Rajasthan",342802,Rajasthan,2(f),Private Uni.csv,,,,,,,,,,Private_464,,,100,1
271.0,Private,Maya Devi University,"NH-72, Near Hotel The Competent Palace, Central Hope Town Selaqui, Chakrata Road, Dehradun, District nan, Uttarakhand",248011,Uttarakhand,2(f),Private Uni.csv,,,,,,,,,,Private_465,,,80,2
272.0,Private,"Medhavi Skills University, Sikkim","Singtam Campus TopakhaniLower Chisopani, Singtam Bazar, SingtamDist.- East Sikkim, District nan",737134,Sikkim,2(f),Private Uni.csv,,,,,,,,,,Private_466,,,80,2
273.0,Private,Medi-Caps University,"A B Road, Pigdamber, Rau, IndorePigdamber, RauIndore, District nan, Madhya Pradesh",453331,Madhya Pradesh,2(f),Private Uni.csv,,,,,,,,,,Private_467,,,80,2
274.0,Private,Mewar University,"NH - 79 Gangrar, Chittorgarh, District nan, Rajasthan",,Rajasthan,2(f) & 12(B),Private Uni.csv,,,,,,,,,,Private_468,,,80,2
275.0,Private,MGM University,"MGM CampusN-6, CIDCO, Aurangabad, District nan, Maharashtra",431003,Maharashtra,2(f),Private Uni.csv,,,,,,,,,,Private_469,,,80,2
276.0,Private,Mind Power University,"Village age- Bohrakoon Road, Bhimtal, Nanital, Uttarakhand",263136,Uttarakhand,2(f),Private Uni.csv,,,,,,,,,,Private_470,,,60,3
277.0,Private,MIT Art Design and Technology University,"Rajbaug, Pune Solapur Highway, next to HadapsarNext to Hadapsar, Loni Kalbhor, Pune, District nan, Maharashtra",412201,Maharashtra,2(f),Private Uni.csv,,,,,,,,,,Private_471,,,80,2
278.0,Private,"MIT Vishwaprayag University, Solapur","Village age Kegaon, Solapur-Pune Highway, Taluka uka North Solapur, District rict Solapur, District nan, Maharashtra",413255,Maharashtra,2(f),Private Uni.csv,,,,,,,,,,Private_472,,,80,2
279.0,Private,MNR University,"MNR Nagar, Fasalwadi, Sangareddy, Gr. Hyderabad, District nan, Telangana",502294,Telangana,2(f),Private Uni.csv,,,,,,,,,,Private_473,,,80,2
280.0,Private,Mody University of Science & Technology,"LaxmangarhDistrict - SikarRajasthan, District nan",332311,Rajasthan,2(f) & 12(B),Private Uni.csv,,,,,,,,,,Private_474,,,80,2
281.0,Private,Mohammad Ali Jauhar University,"Jauhar Nagar Sigan Khera Rampur U.Post Box lock Saidnagar, District t. Rampur, District nan, Uttar Pradesh",244927,Uttar Pradesh,2(f),Private Uni.csv,,,,,,,,,,Private_475,,,80,2
282.0,Private,Mohan Babu University,"Sree Sainath Nagar, Tirupati, District nan, Andhra Pradesh",517102,Andhra Pradesh,2(f),Private Uni.csv,,,,,,,,,,Private_476,,,80,2
283.0,Private,Monad University,"Monad University Campus. N.H. 9, Delhi Hapur Road, Village age Post Kastla, Kasmabad, Pilkhuwa, District t. Hapur, District nan, Uttar Pradesh",245101,Uttar Pradesh,2(f),Private Uni.csv,,,,,,,,,,Private_477,,,80,2
284.0,Private,Monark University,"At Post Vahelal, Naroda-Dahegam Road, Ahmedabad, District nan, Gujarat",382330,Gujarat,2(f),Private Uni.csv,,,,,,,,,,Private_478,,,80,2
285.0,Private,Motherhood University,"Village age- Karondipost - BhagwanpurRoorkee, District t. Hardwar, District nan, Uttarakhand",,Uttarakhand,2(f),Private Uni.csv,,,,,,,,,,Private_479,,,80,2
286.0,Private,Navrachana University,"Vasna Bhayli Road, Vadodara -391 410 Gujarat, IndiaVadodaraGujarat, District nan",391410,Gujarat,2(f),Private Uni.csv,,,,,,,,,,Private_480,,,80,2
287.0,Private,Netaji Subhas University,"Pokhari, Post Office -Bhilai Pahari, PS-MGM, District - East Singhbhum, Jamshedpur, District nan, Jharkhand",831012,Jharkhand,2(f),Private Uni.csv,,,,,,,,,,Private_481,,,80,2
288.0,Private,NICMAR University,"Building NO.Plot NO. 251NIA Post Office, BalewadiTaluka Haveli, District rict Pune, District nan, Maharashtra",411045,Maharashtra,2(f),Private Uni.csv,,,,,,,,,,Private_482,,,80,2
289.0,Private,NIILM University,"NH-65 AMBALA ROAD, KAITHALAmbala Road, Kaithal, District nan, Haryana",136027,Haryana,2(f),Private Uni.csv,,,,,,,,,,Private_483,,,80,2
290.0,Private,NIIT University,"NH-08, DELHI-JAIPUR HIGHWAY, NEEMRANA DIST. ALWAR RAJASTHANNeemrana, District t. Alwar, District nan",301705,Rajasthan,2(f),Private Uni.csv,,,,,,,,,,Private_484,,,60,3
291.0,Private,NIMS University,"NH-11 C, Jaipur- Delhi Highway, Jaipur, RajasthanNH-11C, Jaipur, District nan",303121,Rajasthan,2(f),Private Uni.csv,,,,,,,,,,Private_485,,,80,2
292.0,Private,Nirma University,"Nirma University, S. G. Highway, Ahmedabad, GujaratVillage - ChharodiAhmedabad, District nan",382481,Gujarat,2(f),Private Uni.csv,,,,,,,,,,Private_486,,,80,2
293.0,Private,Nirwan University,"NH-21, Village age Jhar, Near Bassi, Main Agra Road, Jaipur, District nan, Rajasthan",303705,Rajasthan,2(f),Private Uni.csv,,,,,,,,,,Private_487,,,80,2
294.0,Private,Noble University,"Noble Group of Institutions, Parth Vatika, Bhesan Road, Ta. District t., Junagadh, District nan, Gujarat",362310,Gujarat,2(f),Private Uni.csv,,,,,,,,,,Private_488,,,80,2
295.0,Private,Noida International University,"Plot 1, Sector-17 A, Greater Noida, Gautam Budh Nagar, District nan, Uttar Pradesh",203201,Uttar Pradesh,2(f),Private Uni.csv,,,,,,,,,,Private_489,,,80,2
296.0,Private,North East Adventist University,"Khliehtyrshi, Post Office Thadlaskein, West Jaintia Hills District rict, District nan, Meghalaya",793151,Meghalaya,2(f),Private Uni.csv,,,,,,,,,,Private_490,,,80,2
297.0,Private,North East Christian University,"Anchor Complex, East BlockBurma Camp, Post Box-109Dimapur, District nan, Nagaland",797112,Nagaland,2(f),Private Uni.csv,,,,,,,,,,Private_491,,,80,2
298.0,Private,North East Frontier Technical University,"Sibu-Puyi, Aalo Post Office , West Siang District t., District nan, Arunachal Pradesh",791001,Arunachal Pradesh,2(f),Private Uni.csv,,,,,,,,,,Private_492,,,80,2
299.0,Private,O.P. Jindal University,"OP Jindal Knoledge Park, Punjipathra, RaigarhGharghoda Road Punjipathra, Raigarh, District nan, Chhattisgarh",496109,Chhattisgarh,2(f),Private Uni.csv,,,,,,,,,,Private_493,,,80,2
300.0,Private,Om Sterling Global University,"NH-52, Hisar-Chandigarh Road, V.Post Office Juglan, HisarHisar-Chandigarh Road, Hisar, District nan, Haryana",125001,Haryana,2(f),Private Uni.csv,,,,,,,,,,Private_494,,,80,2
301.0,Private,OPJS University,"VPO Rawatsar KunjlaNear Sankhu Fort Jhunjhunu Road, District nan, Rajasthan",,Rajasthan,2(f),Private Uni.csv,,,,,,,,,,Private_495,,,80,2
302.0,Private,Oriental University,"Opp. Rewati Range Gate No. 1, Post Shri Aurobindo, Jakhya, IndorePost Aurobindo, Sanwer Road, Jakhya, Indore, District nan, Madhya Pradesh",453555,Madhya Pradesh,2(f),Private Uni.csv,,,,,,,,,,Private_496,,,80,2
303.0,Private,P. P. Savani University,"NH 8, GETCO, Near BiltechVillage Dhamdod, Kosamba, Ta. Mangrol, District Surat, District nan, Gujarat",394125,Gujarat,2(f),Private Uni.csv,,,,,,,,,,Private_497,,,80,2
304.0,Private,P.K. University,"Village age - Thanra, Tehsil - Karera, NH-27, District rict - Shivpuri, District nan, Madhya Pradesh",473665,Madhya Pradesh,2(f),Private Uni.csv,,,,,,,,,,Private_498,,,80,2
305.0,Private,Pacific Academy of Higher Education  & Research (PAHER),"Airport Road, Pratap Nagar ExtensionDebari, UdaipurNULL, District nan, Rajasthan",,Rajasthan,2(f),Private Uni.csv,,,,,,,,,,Private_499,,,80,2
306.0,Private,Pacific Medical University,"Bhilo ka Bedla, ByepassNH - 27, Udiapur, District nan, Rajasthan",,Rajasthan,2(f),Private Uni.csv,,,,,,,,,,Private_500,,,80,2
307.0,Private,Pandit Deendayal Energy University (Formerly Pandit Deendayal Petroleum University),"Knowledge Corridor, Raisan Village age, Gandhinagar, District nan, Gujarat",382007,Gujarat,2(f),Private Uni.csv,,,,,,,,,,Private_501,,,80,2
308.0,Private,Parul University,"Post Office Limda, Ta Waghodia, District Vadodara-391760Tal - WaghodiaDist. Vadodara, PIN: 391760, District nan, Gujarat",391760,Gujarat,2(f),Private Uni.csv,,,,,,,,,,Private_502,,,100,1
309.0,Private,PDM University,"Post Box No.-15, Sector-3A, Sarai Aurangabad, BahadurgarhHaryana, District nan",124507,Haryana,2(f),Private Uni.csv,,,,,,,,,,Private_503,,,80,2
310.0,Private,People's University,"Peoples Campus, Bhanpur, BhopalM.P, District nan, Madhya Pradesh",462037,Madhya Pradesh,2(f),Private Uni.csv,,,,,,,,,,Private_504,,,80,2
311.0,Private,PES University,"100 Feet Ring Road, BSK III Stage, Bangalore, District nan, Karnataka",560085,Karnataka,2(f),Private Uni.csv,,,,,,,,,,Private_505,,,80,2
312.0,Private,Pimpri Chinchwad University,"Gut No-44, 46, 48, 49 and 50, Sate Taluka uka Maval, District rict-Pune, District nan, Maharashtra",412206,Maharashtra,2(f),Private Uni.csv,,,,,,,,,,Private_506,,,80,2
313.0,Private,Plaksha University,"Punjab, Block B, Sector-101, Alpha, IT CIty, SAS NagarMohali, District nan",140306,Punjab,2(f),Private Uni.csv,,,,,,,,,,Private_507,,,80,2
314.0,Private,Plastindia International University,"Dungra, GIDC, Vapi, District -Valsad, District nan, Gujarat",396195,Gujarat,2(f),Private Uni.csv,,,,,,,,,,Private_508,,,80,2
315.0,Private,Poornima University,"IS-2027-31, Post Office -Vidhani Vatika, Ramchandrapura, Sitapura Extension, JaipurJaipur, Rajasthan, District nan",303905,Rajasthan,2(f) & 12(B),Private Uni.csv,,,,,,,,,,Private_509,,,80,2
316.0,Private,Pragjyotishpur University,"Hajongbari, Post Office - Chandrapur, Kamrup, Metropolitan District rict, Guwahati, District nan, Assam",781050,Assam,2(f),Private Uni.csv,,,,,,,,,,Private_510,,,80,2
